order_id,order_date,product,category,region,quantity,unit_price,discount,revenue,payment_method
ORD00582,2025-12-13,Monitor,Electronics,South,3,15000,0.19914293245067285,36038.57,UPI
ORD00583,2025-05-22,Laptop,Electronics,East,1,65000,0.06517594533398616,60763.56,Net Banking
ORD00584,2025-05-20,Laptop,Electronics,East,7,65000,0.038382886584261866,437535.79,Cash
ORD00585,2025-01-23,Tablet,Electronics,East,6,22000,0.0615880604458067,123870.38,Card
ORD00586,2025-11-16,Monitor,Electronics,East,2,15000,0.21051753794305994,23684.47,Cash
ORD00587,2025-03-27,Headphones,Accessories,East,2,3500,0.08255032389943284,6422.15,Cash
ORD00588,2025-12-27,Laptop,Electronics,South,1,65000,0.17151246737647505,53851.69,Cash
ORD00589,2025-07-01,Monitor,Electronics,North,4,15000,0.21410240766393482,47153.86,Net Banking
ORD00590,2025-11-16,Monitor,Electronics,South,6,15000,0.01943616673126053,88250.74,Net Banking
ORD00591,2025-03-07,Monitor,Electronics,North,5,15000,0.19125610129451073,60655.79,Net Banking
ORD00592,2025-03-02,Monitor,Electronics,West,7,15000,0.07691636659475751,96923.78,Cash
ORD00593,2025-10-20,Phone,Electronics,South,3,30000,0.05415559104601067,85126.0,Cash
ORD00594,2025-10-27,Monitor,Electronics,West,2,15000,0.17222536311324305,24833.24,Card
ORD00595,2025-07-18,Phone,Electronics,West,4,30000,0.22744915568330845,92706.1,UPI
ORD00596,2025-01-12,Monitor,Electronics,South,2,15000,0.07375480217809885,27787.36,Card
ORD00597,2025-12-11,Tablet,Electronics,West,7,22000,0.14220845134607976,132099.9,Net Banking
ORD00598,2025-05-24,Headphones,Accessories,South,2,3500,0.07245852846237288,6492.79,UPI
ORD00599,2025-12-08,Headphones,Accessories,North,4,3500,0.13857139643160699,12060.0,Cash
ORD00600,2025-11-14,Headphones,Accessories,North,4,3500,0.15546550766358513,11823.48,UPI
ORD00601,2025-11-07,Headphones,Accessories,North,1,3500,0.15258384719754495,2965.96,Card
ORD00602,2025-09-09,Headphones,Accessories,West,4,3500,0.15588659241068648,11817.59,UPI
ORD00603,2025-09-03,Headphones,Accessories,South,4,3500,0.03376994805438102,13527.22,Cash
ORD00604,2025-07-14,Laptop,Electronics,South,2,65000,0.1733851173966799,107459.93,Net Banking
ORD00605,2025-01-10,Monitor,Electronics,South,1,15000,0.16868758909505582,12469.69,Net Banking
ORD00606,2025-05-22,Tablet,Electronics,South,1,22000,0.17064703055422079,18245.77,Cash
ORD00607,2025-09-24,Phone,Electronics,West,1,30000,0.018517638184676583,29444.47,UPI
ORD00608,2025-10-24,Tablet,Electronics,West,4,22000,0.11170971060353815,78169.55,Cash
ORD00609,2025-07-24,Monitor,Electronics,North,1,15000,0.10225878301143243,13466.12,UPI
ORD00610,2025-09-16,Monitor,Electronics,East,7,15000,0.021677870910799785,102723.82,Card
ORD00611,2025-01-08,Monitor,Electronics,South,2,15000,0.055591981974202676,28332.24,Cash
ORD00612,2025-06-20,Tablet,Electronics,North,5,22000,0.11024065794950919,97873.53,Cash
ORD00613,2025-07-05,Headphones,Accessories,West,5,3500,0.18572657746452056,14249.78,UPI
ORD00614,2025-11-22,Phone,Electronics,North,4,30000,0.0592655192461658,112888.14,Net Banking
ORD00615,2025-04-24,Headphones,Accessories,North,7,3500,0.20743747753122788,19417.78,Card
ORD00616,2025-03-25,Headphones,Accessories,North,1,3500,0.13644957143486586,3022.43,Net Banking
ORD00617,2025-05-09,Phone,Electronics,South,2,30000,0.19010542129615438,48593.67,Cash
ORD00618,2025-03-04,Phone,Electronics,East,2,30000,0.11813899583421428,52911.66,Cash
ORD00619,2025-07-23,Laptop,Electronics,South,1,65000,0.12479855635555584,56888.09,Cash
ORD00620,2025-08-23,Laptop,Electronics,North,3,65000,0.15492984734491005,164788.68,Net Banking
ORD00621,2025-10-20,Tablet,Electronics,North,3,22000,0.23199265204145605,50688.48,UPI
ORD00622,2025-12-21,Tablet,Electronics,West,6,22000,0.12295314535322749,115770.18,Cash
ORD00623,2025-01-27,Laptop,Electronics,West,3,65000,0.13216438452707274,169227.95,UPI
ORD00624,2025-04-01,Tablet,Electronics,West,7,22000,0.15049924088188238,130823.12,Card
ORD00625,2025-04-20,Headphones,Accessories,East,6,3500,0.18437878432443144,17128.05,Net Banking
ORD00626,2025-04-02,Phone,Electronics,East,7,30000,0.01796258387155858,206227.86,Net Banking
ORD00627,2025-10-29,Phone,Electronics,West,1,30000,0.12892185963049302,26132.34,Card
ORD00628,2025-02-20,Phone,Electronics,East,7,30000,0.12039789730151088,184716.44,Card
ORD00629,2025-01-11,Tablet,Electronics,South,5,22000,0.2304212460593926,84653.66,Cash
ORD00630,2025-11-11,Phone,Electronics,South,7,30000,0.12337664510908528,184090.9,Card
ORD00631,2025-12-17,Headphones,Accessories,South,3,3500,0.11708013367358275,9270.66,UPI
ORD00632,2025-03-24,Phone,Electronics,North,7,30000,0.2405499971336755,159484.5,Card
ORD00633,2025-05-02,Tablet,Electronics,North,5,22000,0.11264411590022039,97609.15,Card
ORD00634,2025-07-03,Phone,Electronics,East,1,30000,0.045221107580522585,28643.37,Cash
ORD00635,2025-07-11,Laptop,Electronics,West,3,65000,0.05422903070144708,184425.34,Net Banking
ORD00636,2025-12-28,Headphones,Accessories,North,1,3500,0.023796884584243533,3416.71,Cash
ORD00637,2025-05-28,Phone,Electronics,North,7,30000,0.00014203231473611244,209970.17,Card
ORD00638,2025-01-05,Phone,Electronics,North,3,30000,0.10798641525012048,80281.22,Cash
ORD00639,2025-06-04,Headphones,Accessories,West,2,3500,0.19231064532455536,5653.83,Net Banking
ORD00640,2025-07-23,Monitor,Electronics,South,4,15000,0.18336661069995897,48998.0,Card
ORD00641,2025-07-08,Headphones,Accessories,,3,3500,0.008037271950712549,10415.61,Card
ORD00642,2025-07-06,Monitor,Electronics,North,1,15000,0.14249572589850823,12862.56,UPI
ORD00643,2025-12-03,Monitor,Electronics,West,6,15000,0.038570781353369,86528.63,Net Banking
ORD00644,2025-10-22,Tablet,Electronics,South,6,22000,0.23526907119117432,100944.48,Net Banking
ORD00645,2025-04-02,Headphones,Accessories,West,6,3500,0.04184124991104482,20121.33,UPI
ORD00646,2025-05-10,Phone,Electronics,East,5,30000,0.15665980442437039,126501.03,Card
ORD00647,2025-09-01,Tablet,Electronics,North,3,22000,0.08155959054101419,60617.07,Card
ORD00648,2025-05-30,Tablet,Electronics,West,4,22000,0.16039033149108806,73885.65,Net Banking
ORD00649,2025-06-06,Monitor,Electronics,East,4,15000,0.10306464911601879,53816.12,UPI
ORD00650,2025-03-03,Monitor,Electronics,East,2,15000,0.18991076307659868,24302.68,UPI
ORD00651,2025-04-03,Tablet,Electronics,North,1,22000,0.05766978133196446,20731.26,Card
ORD00652,2025-09-28,Headphones,Accessories,West,2,3500,0.22644796322856503,5414.86,Cash
ORD00653,2025-11-04,Phone,Electronics,West,4,30000,0.12505241232833803,104993.71,UPI
ORD00654,2025-10-14,Monitor,Electronics,South,2,15000,0.1890232869282132,24329.3,Cash
ORD00655,2025-04-23,Tablet,Electronics,North,1,22000,0.21243254785030677,17326.48,Cash
ORD00656,2025-02-19,Tablet,Electronics,West,6,22000,0.24970715273870123,99038.66,Net Banking
ORD00657,2025-02-28,Headphones,Accessories,West,3,3500,0.05598641639848956,9912.14,UPI
ORD00658,2025-05-24,Headphones,Accessories,East,5,3500,0.07172310339086371,16244.85,UPI
ORD00659,2025-07-08,Laptop,Electronics,East,4,65000,0.06260827168297206,243721.85,UPI
ORD00660,2025-11-22,Phone,Electronics,North,6,30000,0.06571783303994566,168170.79,Net Banking
ORD00661,2025-11-25,Laptop,Electronics,North,6,65000,0.14561118538484435,333211.64,Cash
ORD00662,2025-01-01,Headphones,Accessories,West,3,3500,0.24838063078646075,7892.0,Cash
ORD00663,2025-09-16,Laptop,Electronics,South,6,65000,0.2475695217731886,293447.89,Net Banking
ORD00664,2025-04-20,Phone,Electronics,South,3,30000,0.13169330784057692,78147.6,Cash
ORD00665,2025-03-14,Tablet,Electronics,East,6,22000,0.15975680256616845,110912.1,UPI
ORD00666,2025-07-22,Headphones,Accessories,North,3,3500,0.2149926359254015,8242.58,Cash
ORD00667,2025-01-13,Tablet,Electronics,North,1,22000,0.2332333646133763,16868.87,Cash
ORD00668,2025-05-02,Monitor,Electronics,North,6,15000,0.05096515683238598,85413.14,UPI
ORD00669,2025-07-21,Monitor,Electronics,South,1,15000,0.13213543223561322,13017.97,Cash
ORD00670,2025-04-10,Laptop,Electronics,South,6,65000,0.20820926366537806,308798.39,Card
ORD00671,2025-08-05,Monitor,Electronics,North,1,15000,0.07580051915864791,13862.99,UPI
ORD00672,2025-06-17,Headphones,Accessories,South,2,3500,0.10995226062011668,6230.33,Card
ORD00673,2025-10-19,Headphones,Accessories,South,5,3500,0.246405275378002,13187.91,Card
ORD00674,2025-03-08,Laptop,Electronics,East,7,65000,0.24626167418021774,342950.94,Card
ORD00675,2025-01-21,Headphones,Accessories,East,3,3500,0.2265267026912954,8121.47,Card
ORD00676,2025-07-13,Headphones,Accessories,West,1,3500,0.1996120862070144,2801.36,Cash
ORD00677,2025-04-04,Tablet,Electronics,West,2,22000,0.06728262518070144,41039.56,Card
ORD00678,2025-09-15,Laptop,Electronics,South,7,65000,0.08021251851679687,418503.3,Card
ORD00679,2025-02-04,Tablet,Electronics,West,6,22000,0.13682071030121867,113939.67,Net Banking
ORD00680,2025-07-29,Monitor,Electronics,East,1,15000,0.14019434364050304,12897.08,UPI
ORD00681,2025-12-28,Headphones,Accessories,North,3,3500,0.12637570483926674,9173.06,Card
ORD00682,2025-02-03,Laptop,Electronics,South,2,65000,0.15916756997907652,109308.22,UPI
ORD00683,2025-04-21,Monitor,Electronics,East,2,15000,0.1020807556582472,26937.58,Net Banking
ORD00684,2025-11-05,Monitor,Electronics,West,6,15000,0.18729353932888324,73143.58,UPI
ORD00685,2025-07-14,Laptop,Electronics,South,5,65000,0.08338748161958884,297899.07,Net Banking
ORD00686,2025-03-05,Monitor,Electronics,North,2,15000,0.08266924923658814,27519.92,UPI
ORD00687,2025-03-19,Tablet,Electronics,North,5,22000,0.031806490472957,106501.29,Card
ORD00688,2025-10-07,Tablet,Electronics,North,3,22000,0.04717805250722981,62886.25,Cash
ORD00689,2025-11-11,Tablet,Electronics,East,1,22000,0.2126302197303394,17322.14,Net Banking
ORD00690,2025-05-12,Headphones,Accessories,East,4,3500,0.11157058464511038,12438.01,UPI
ORD00691,2025-06-22,Monitor,Electronics,South,2,15000,0.05696694663820845,28290.99,UPI
ORD00692,2025-10-13,Headphones,Accessories,East,2,3500,0.18983527500559685,5671.15,Net Banking
ORD00693,2025-03-06,Monitor,Electronics,West,7,15000,0.13849528145421486,90458.0,Card
ORD00694,2025-03-17,Monitor,Electronics,West,5,15000,0.0052890028558233715,74603.32,UPI
ORD00695,2025-10-10,Laptop,Electronics,North,1,65000,0.07909036433417879,59859.13,Cash
ORD00696,2025-03-10,Phone,Electronics,East,6,30000,0.04425035278033526,172034.94,UPI
ORD00697,2025-10-09,Headphones,Accessories,West,5,3500,0.16396821524571015,14630.56,Net Banking
ORD00698,2025-07-01,Tablet,Electronics,West,7,22000,0.06875776015756321,143411.3,Net Banking
ORD00699,2025-12-28,Laptop,Electronics,South,6,65000,0.016236694802485907,383667.69,Net Banking
ORD00700,2025-01-13,Laptop,Electronics,South,3,65000,0.013733747299417315,192321.92,Card
ORD00701,2025-12-12,Tablet,Electronics,West,4,22000,0.14543182448967873,75202.0,UPI
ORD00702,2025-03-24,Headphones,Accessories,North,4,3500,0.005430863926022406,13923.97,Card
ORD00703,2025-01-13,Laptop,Electronics,East,6,65000,0.21219802828402218,307242.77,Card
ORD00704,2025-09-22,Laptop,Electronics,North,2,65000,0.038849279814318904,124949.59,Net Banking
ORD00705,2025-07-14,Laptop,Electronics,West,3,65000,0.15164158379885745,165429.89,Cash
ORD00706,2025-11-02,Tablet,Electronics,North,2,22000,0.11117200700268642,39108.43,Net Banking
ORD00707,2025-02-09,Laptop,Electronics,North,3,65000,0.11071288030797563,173410.99,Net Banking
ORD00708,2025-01-30,Tablet,Electronics,South,2,22000,0.017949285590011466,43210.23,Cash
ORD00709,2025-07-27,Tablet,Electronics,North,1,22000,0.2006880625530539,17584.86,UPI
ORD00710,2025-11-18,Tablet,Electronics,South,7,22000,0.22326312118831315,119617.48,UPI
ORD00711,2025-05-29,Headphones,Accessories,South,1,3500,0.0027541668460571156,3490.36,UPI
ORD00712,2025-10-19,Tablet,Electronics,South,7,22000,0.04465104392427943,147123.74,Cash
ORD00713,2025-11-27,Headphones,Accessories,East,1,3500,0.2259760471988697,2709.08,UPI
ORD00714,2025-11-14,Headphones,Accessories,East,6,3500,0.13737340320001454,18115.16,Net Banking
ORD00715,2025-07-05,Monitor,Electronics,West,3,15000,0.03750989456205253,43312.05,UPI
ORD00716,2025-09-12,Headphones,Accessories,South,4,3500,0.05069761315228971,13290.23,Net Banking
ORD00717,2025-07-11,Tablet,Electronics,East,2,22000,0.16499656105927854,36740.15,Cash
ORD00718,2025-09-04,Tablet,Electronics,East,4,22000,0.18120420556171826,72054.03,UPI
ORD00719,2025-07-26,Phone,Electronics,North,4,30000,0.1498567021449838,102017.2,UPI
ORD00720,2025-07-11,Tablet,Electronics,East,4,22000,0.23828709497813144,67030.74,Card
ORD00721,2025-06-09,Laptop,Electronics,West,3,65000,0.12351590091544426,170914.4,Card
ORD00722,2025-08-27,Monitor,Electronics,South,4,15000,0.07506797803563167,55495.92,Card
ORD00723,2025-10-02,Monitor,Electronics,North,6,15000,0.11930822749394912,79262.26,Cash
ORD00724,2025-12-02,Laptop,Electronics,South,4,65000,0.08991657341665274,236621.69,UPI
ORD00725,2025-08-12,Headphones,Accessories,South,3,3500,0.05610397316867158,9910.91,UPI
ORD00726,2025-02-06,Laptop,Electronics,East,1,65000,0.011490812335035017,64253.1,Cash
ORD00727,2025-08-03,Headphones,Accessories,West,3,3500,0.08805312339128105,9575.44,
ORD00728,2025-04-26,Laptop,Electronics,East,1,65000,0.17785233692743557,53439.6,Card
ORD00729,2025-01-10,Tablet,Electronics,North,2,22000,0.004609450718798452,43797.18,Net Banking
ORD00730,2025-01-27,Headphones,Accessories,South,7,3500,0.10979462830148368,21810.03,Card
ORD00731,2025-08-04,Headphones,Accessories,East,1,3500,0.1610023503624671,2936.49,Card
ORD00732,2025-12-11,Tablet,Electronics,South,4,22000,0.1526010272935768,74571.11,UPI
ORD00733,2025-07-04,Monitor,Electronics,East,6,15000,0.19416210897217898,72525.41,Card
ORD00734,2025-06-12,Headphones,Accessories,East,7,3500,0.20262992891494938,19535.57,Card
ORD00735,2025-02-02,Phone,Electronics,South,2,30000,0.17792645522984696,49324.41,Cash
ORD00736,2025-09-04,Headphones,Accessories,East,2,3500,0.025699424036187357,6820.1,UPI
ORD00737,2025-01-21,Headphones,Accessories,South,3,3500,0.11875561100109017,9253.07,UPI
ORD00738,2025-11-04,Phone,Electronics,North,4,30000,0.15085148937190215,101897.82,Card
ORD00739,2025-10-25,Headphones,Accessories,South,7,3500,0.0613915097023629,22995.91,UPI
ORD00740,2025-12-28,Monitor,Electronics,South,2,15000,0.010637954411694128,29680.86,UPI
ORD00741,2025-04-14,Monitor,Electronics,North,2,15000,0.05589758021901173,28323.07,Cash
ORD00742,2025-03-01,Headphones,Accessories,West,2,3500,0.11372360043315971,6203.93,Net Banking
ORD00743,2025-04-20,Headphones,Accessories,East,7,3500,0.10348257976365022,21964.68,Cash
ORD00744,2025-10-19,Phone,Electronics,North,1,30000,0.04416674533179041,28675.0,UPI
ORD00745,2025-03-21,Headphones,Accessories,West,3,3500,0.2061038856708732,8335.91,Net Banking
ORD00746,2025-11-20,Phone,Electronics,West,1,30000,0.23142166718418114,23057.35,Cash
ORD00747,2025-02-26,Tablet,Electronics,North,2,22000,0.050337079763178805,41785.17,Cash
ORD00748,2025-01-18,Phone,Electronics,North,7,30000,0.23239322889180541,161197.42,UPI
ORD00749,2025-03-22,Phone,Electronics,South,1,30000,0.004465239793795206,29866.04,Cash
ORD00750,2025-10-03,Laptop,Electronics,East,3,65000,0.23124061817673636,149908.08,UPI
ORD00751,2025-08-08,Monitor,Electronics,East,7,15000,0.23798219752022698,80011.87,Cash
ORD00752,2025-05-10,Laptop,Electronics,South,5,65000,0.0030129657539813004,324020.79,UPI
ORD00753,2025-08-28,Laptop,Electronics,East,1,65000,0.19075482419418702,52600.94,Net Banking
ORD00754,2025-08-25,Monitor,Electronics,North,4,15000,0.24255039314246085,45446.98,UPI
ORD00755,2025-07-22,Tablet,Electronics,East,7,22000,0.22647555470444458,119122.76,Cash
ORD00756,2025-07-07,Tablet,Electronics,West,3,22000,0.24267754029905325,49983.28,UPI
ORD00757,2025-02-07,Headphones,Accessories,East,4,3500,0.13758087642440983,12073.87,Cash
ORD00758,2025-04-05,Phone,Electronics,South,4,30000,0.01953903497134707,117655.32,Card
ORD00759,2025-07-12,Laptop,Electronics,South,5,65000,0.21244729945125904,255954.63,Net Banking
ORD00760,2025-02-19,Headphones,Accessories,West,2,3500,0.1534570639522529,5925.8,Cash
ORD00761,2025-06-23,Laptop,Electronics,North,6,65000,0.15368418604707226,330063.17,Card
ORD00762,2025-02-12,Tablet,Electronics,South,7,22000,0.10431340246467155,137935.74,UPI
ORD00763,2025-10-15,Monitor,Electronics,North,1,15000,0.14296049413027728,12855.59,Cash
ORD00764,2025-02-07,Monitor,Electronics,West,6,15000,0.03839494477152863,86544.45,Card
ORD00765,2025-02-03,Phone,Electronics,South,6,30000,0.18494250664153758,146710.35,UPI
ORD00766,2025-08-21,Headphones,Accessories,West,6,3500,0.018754326837885582,20606.16,Cash
ORD00767,2025-03-22,Headphones,Accessories,East,3,3500,0.182445191760948,8584.33,UPI
ORD00768,2025-05-09,Tablet,Electronics,East,4,22000,0.2122446056562135,69322.47,UPI
ORD00769,2025-04-25,Laptop,Electronics,East,6,65000,0.11811716939112205,343934.3,UPI
ORD00770,2025-03-21,Phone,Electronics,North,2,30000,0.12745759151426234,52352.54,Card
ORD00771,2025-10-06,Headphones,Accessories,East,6,3500,0.07805356823051957,19360.88,UPI
ORD00772,2025-09-10,Monitor,Electronics,East,7,15000,0.2423646459313969,79551.71,UPI
ORD00773,2025-03-29,Laptop,Electronics,West,5,65000,0.18328111863988633,265433.64,Card
ORD00774,2025-09-08,Headphones,Accessories,East,3,3500,0.09224713832508624,9531.41,UPI
ORD00775,2025-09-18,Monitor,Electronics,West,4,15000,0.04370184655825127,57377.89,UPI
ORD00776,2025-07-16,Monitor,Electronics,West,1,15000,0.05489489805052283,14176.58,Card
ORD00777,2025-07-31,Tablet,Electronics,East,7,22000,0.11598057152751251,136138.99,UPI
ORD00778,2025-12-08,Laptop,Electronics,South,3,65000,0.23564210007858447,149049.79,Net Banking
ORD00779,2025-06-15,Phone,Electronics,North,1,30000,0.18353658644022952,24493.9,Card
ORD00780,2025-05-21,Monitor,Electronics,South,6,15000,0.053810937044787455,85157.02,Net Banking
ORD00781,2025-07-16,Monitor,Electronics,West,5,15000,0.21489028335472452,58883.23,Net Banking
ORD00782,2025-11-02,Headphones,Accessories,North,5,3500,0.09455013075242027,15845.37,Net Banking
ORD00783,2025-09-16,Laptop,Electronics,South,1,65000,0.21293054568812966,51159.51,Cash
ORD00784,2025-01-28,Laptop,Electronics,East,6,65000,0.060424899495282736,366434.29,Card
ORD00785,2025-06-17,Tablet,Electronics,North,5,22000,0.1546651529840794,92986.83,Cash
ORD00786,2025-09-28,Tablet,Electronics,West,6,22000,0.23166762202032049,101419.87,UPI
ORD00787,2025-03-23,Laptop,Electronics,East,6,65000,0.06447350228694854,364855.33,Net Banking
ORD00788,2025-12-27,Headphones,Accessories,North,2,3500,0.17323164764646373,5787.38,Card
ORD00789,2025-10-22,Tablet,Electronics,North,2,22000,0.24682815498928595,33139.56,UPI
ORD00790,2025-11-06,Laptop,Electronics,East,7,65000,0.037649571810750876,437869.44,UPI
ORD00791,2025-01-30,Laptop,Electronics,West,4,65000,0.0221005726751686,254253.85,UPI
ORD00792,2025-07-31,Tablet,Electronics,West,4,22000,0.16854879811120405,73167.71,UPI
ORD00793,2025-07-12,Headphones,Accessories,West,3,3500,0.0849339869372576,9608.19,Cash
ORD00794,2025-08-17,Monitor,Electronics,North,5,15000,0.01781111934164778,73664.17,UPI
ORD00795,2025-11-07,Tablet,Electronics,East,6,22000,0.11882640447090104,116314.91,Net Banking
ORD00796,2025-05-09,Phone,Electronics,North,1,30000,0.18844266991098893,24346.72,Card
ORD00797,2025-07-14,Monitor,Electronics,North,4,15000,0.07128060010379719,55723.16,Cash
ORD00798,2025-09-06,Tablet,Electronics,East,7,22000,0.08376171937628368,141100.7,Card
ORD00799,2025-10-02,Phone,Electronics,South,2,30000,0.21142485016174303,47314.51,UPI
ORD00800,2025-10-09,Tablet,Electronics,East,2,22000,0.13001797806537202,38279.21,UPI
ORD00801,2025-05-03,Laptop,Electronics,West,7,65000,0.210682992201618,359139.24,Cash
ORD00802,2025-12-31,Phone,Electronics,North,1,30000,0.11159737303592737,26652.08,Cash
ORD00803,2025-01-04,Tablet,Electronics,,3,22000,0.23824379039002586,50275.91,Card
ORD00804,2025-06-29,Monitor,Electronics,West,4,15000,0.16269864742943418,50238.08,Card
ORD00805,2025-08-11,Headphones,Accessories,South,6,3500,0.028974716329812356,20391.53,Net Banking
ORD00806,2025-01-23,Headphones,Accessories,East,1,3500,0.22127324705670018,2725.54,Net Banking
ORD00807,2025-06-14,Tablet,Electronics,South,4,22000,0.12231629770769945,77236.17,Card
ORD00808,2025-08-06,Laptop,Electronics,West,2,65000,0.035409741993226246,125396.73,UPI
ORD00809,2025-08-10,Phone,Electronics,North,6,30000,0.03817253346035518,173128.94,Card
ORD00810,2025-02-13,Monitor,Electronics,,5,15000,0.17188348377746795,62108.74,Cash
ORD00811,2025-04-12,Laptop,Electronics,West,4,65000,0.011843126682372446,256920.79,Cash
ORD00812,2025-03-31,Monitor,Electronics,West,3,15000,0.07164844122845332,41775.82,UPI
ORD00813,2025-08-22,Headphones,Accessories,South,2,3500,0.034946897617467026,6755.37,UPI
ORD00814,2025-05-01,Phone,Electronics,East,7,30000,0.11026935740432106,186843.43,Card
ORD00815,2025-07-28,Headphones,Accessories,South,5,3500,0.10358844299859032,15687.2,Net Banking
ORD00816,2025-09-24,Monitor,Electronics,South,3,15000,0.13046910867221398,39128.89,UPI
ORD00817,2025-10-19,Laptop,Electronics,West,3,65000,0.06990908227563256,181367.73,Card
ORD00818,2025-03-09,Laptop,Electronics,East,6,65000,0.008010897344544299,386875.75,UPI
ORD00819,2025-11-26,Headphones,Accessories,East,6,3500,0.15359652663379644,17774.47,UPI
ORD00820,2025-03-02,Monitor,Electronics,North,4,15000,0.09342950072058784,54394.23,Cash
ORD00821,2025-01-08,Laptop,Electronics,West,3,65000,0.1628337496850116,163247.42,Card
ORD00822,2025-01-17,Headphones,Accessories,East,5,3500,0.027166742701067115,17024.58,Card
ORD00823,2025-03-15,Laptop,Electronics,West,5,65000,0.0034443388235125827,323880.59,Net Banking
ORD00824,2025-11-15,Headphones,Accessories,North,5,3500,0.06207356197132319,16413.71,UPI
ORD00825,2025-03-17,Headphones,Accessories,East,1,3500,0.11413683074851305,3100.52,UPI
ORD00826,2025-09-11,Laptop,Electronics,East,4,65000,0.09851799354211682,234385.32,Net Banking
ORD00827,2025-06-02,Headphones,Accessories,East,5,3500,0.2025756388183666,13954.93,Cash
ORD00828,2025-01-15,Monitor,Electronics,North,7,15000,0.09445941104820599,95081.76,UPI
ORD00829,2025-06-12,Monitor,Electronics,South,4,15000,0.13261029490076973,52043.38,Card
ORD00830,2025-01-11,Laptop,Electronics,South,3,65000,0.14837889811054805,166066.11,Cash
ORD00831,2025-06-23,Phone,Electronics,East,4,30000,0.005457847911452901,119345.06,Card
ORD00832,2025-07-23,Phone,Electronics,North,2,30000,0.12878334421154725,52273.0,Cash
ORD00833,2025-07-10,Tablet,Electronics,South,1,22000,0.08620781484970946,20103.43,Cash
ORD00834,2025-04-14,Laptop,Electronics,East,5,65000,0.10532003192081366,290770.99,Card
ORD00835,2025-10-07,Monitor,Electronics,North,7,15000,0.025071849623812564,102367.46,Net Banking
ORD00836,2025-08-06,Headphones,Accessories,West,6,3500,0.1957051414121613,16890.19,Card
ORD00837,2025-04-03,Monitor,Electronics,East,5,15000,0.23560106270213063,57329.92,Net Banking
ORD00838,2025-06-08,Laptop,Electronics,North,1,65000,0.0055672051574000014,64638.13,
ORD00839,2025-02-09,Laptop,Electronics,North,7,65000,0.15034319070283697,386593.85,Card
ORD00840,2025-12-04,Monitor,Electronics,West,4,15000,0.19096101682208952,48542.34,Cash
ORD00841,2025-10-02,Phone,Electronics,South,3,30000,0.07120189716247236,83591.83,Net Banking
ORD00842,2025-04-16,Headphones,Accessories,West,7,3500,0.1968888962158042,19676.22,UPI
ORD00843,2025-09-04,Monitor,Electronics,South,6,15000,0.15808876269157532,75772.01,Net Banking
ORD00844,2025-09-05,Laptop,Electronics,South,6,65000,0.2322906580677675,299406.64,UPI
ORD00845,2025-08-11,Laptop,Electronics,South,2,65000,0.2452512028384432,98117.34,Card
ORD00846,2025-01-20,Laptop,Electronics,East,7,65000,0.010586528499676201,450183.13,Card
ORD00847,2025-11-17,Laptop,Electronics,North,4,65000,0.11123444025675155,231079.05,Card
ORD00848,2025-12-15,Laptop,Electronics,South,4,65000,0.13674694689455455,224445.79,Net Banking
ORD00849,2025-12-22,Monitor,Electronics,South,6,15000,0.03668580830191312,86698.28,Cash
ORD00850,2025-12-24,Headphones,Accessories,North,5,3500,0.08407145760684043,16028.75,Net Banking
ORD00851,2025-12-06,Monitor,Electronics,South,2,15000,0.24691186193911543,22592.64,Card
ORD00852,2025-09-27,Monitor,Electronics,East,3,15000,0.004057614085617861,44817.41,Net Banking
ORD00853,2025-01-21,Monitor,Electronics,East,3,15000,0.11312698288109602,39909.29,Card
ORD00854,2025-06-19,Phone,Electronics,North,7,30000,0.21066365542954904,165760.63,Cash
ORD00855,2025-03-31,Phone,Electronics,West,6,30000,0.08097531567982211,165424.44,Cash
ORD00856,2025-03-22,Monitor,Electronics,West,3,15000,0.11994962568878834,39602.27,Cash
ORD00857,2025-10-31,Phone,Electronics,East,6,30000,0.244511436446995,135987.94,Cash
ORD00858,2025-10-24,Laptop,Electronics,West,6,65000,0.11871920911892597,343699.51,Card
ORD00859,2025-07-10,Headphones,Accessories,South,3,3500,0.03273032803662476,10156.33,Cash
ORD00860,2025-09-26,Monitor,Electronics,West,3,15000,0.012930372916597765,44418.13,Net Banking
ORD00861,2025-02-17,Monitor,Electronics,East,7,15000,0.23635414310998712,80182.81,Card
ORD00862,2025-03-23,Monitor,Electronics,East,4,15000,0.06645235331876642,56012.86,Cash
ORD00863,2025-11-11,Laptop,Electronics,North,2,65000,0.12601597664113773,113617.92,UPI
ORD00864,2025-06-14,Headphones,Accessories,East,6,3500,0.02267544152249215,20523.82,Card
ORD00865,2025-07-19,Monitor,Electronics,West,5,15000,0.10591378013765126,67056.47,Net Banking
ORD00866,2025-06-18,Headphones,Accessories,West,4,3500,0.23252637981253102,10744.63,Cash
ORD00867,2025-03-15,Monitor,Electronics,South,6,15000,0.1256032484077346,78695.71,UPI
ORD00868,2025-10-29,Monitor,Electronics,North,7,15000,0.24278378795058198,79507.7,Cash
ORD00869,2025-10-04,Tablet,Electronics,East,3,22000,0.06470890930934992,61729.21,Net Banking
ORD00870,2025-09-07,Laptop,Electronics,North,3,65000,0.1261363099259843,170403.42,UPI
ORD00871,2025-05-09,Tablet,Electronics,North,2,22000,0.2148826979523313,34545.16,UPI
ORD00872,2025-08-23,Phone,Electronics,East,5,30000,0.11206308863843595,133190.54,Card
