order_id,order_date,product,category,region,quantity,unit_price,discount,revenue,payment_method,year,month,month_name,day_of_week,is_weekend,gross_sales,discount_amount,profit,profit_margin,region_code,order_size
ORD00425,2025-07-12,Tablet,Electronics,West,4,22000,0.0988086634397235,79304.84,Net Banking,2025,7,July,Saturday,1,88000,8695.162382695667,11895.725999999999,0.15,4,High
ORD00036,2025-07-12,Laptop,Electronics,North,3,65000,0.0247892426497035,190166.1,UPI,2025,7,July,Saturday,1,195000,4833.9023166921825,28524.915,0.15,1,High
ORD00267,2025-07-12,Tablet,Electronics,East,5,22000,0.1086899367022615,98044.11,Cash,2025,7,July,Saturday,1,110000,11955.893037248765,14706.6165,0.15,3,High
ORD00958,2025-07-13,Headphones,Accessories,West,5,3500,0.0689809605102033,16292.83,UPI,2025,7,July,Sunday,1,17500,1207.1668089285579,2443.9245,0.15,4,Low
ORD00676,2025-07-13,Headphones,Accessories,West,1,3500,0.1996120862070144,2801.36,Cash,2025,7,July,Sunday,1,3500,698.6423017245504,420.204,0.15,4,Low
ORD00797,2025-07-14,Monitor,Electronics,North,4,15000,0.0712806001037971,55723.16,Cash,2025,7,July,Monday,0,60000,4276.836006227826,8358.474,0.15,1,High
ORD00604,2025-07-14,Laptop,Electronics,South,2,65000,0.1733851173966799,107459.93,Net Banking,2025,7,July,Monday,0,130000,22540.065261568387,16118.989499999998,0.15,2,High
ORD00705,2025-07-14,Laptop,Electronics,West,3,65000,0.1516415837988574,165429.89,Cash,2025,7,July,Monday,0,195000,29570.108840777193,24814.483500000002,0.15,4,High
ORD00685,2025-07-14,Laptop,Electronics,South,5,65000,0.0833874816195888,297899.07,Net Banking,2025,7,July,Monday,0,325000,27100.93152636636,44684.8605,0.15,2,High
ORD01026,2025-07-14,Laptop,Electronics,West,5,65000,0.0633269001764109,304418.76,Net Banking,2025,7,July,Monday,0,325000,20581.242557333546,45662.814,0.15,4,High
ORD00019,2025-07-14,Monitor,Electronics,West,6,15000,0.1691630956274094,74775.32,Card,2025,7,July,Monday,0,90000,15224.678606466845,11216.298,0.15,4,High
ORD00218,2025-07-14,Laptop,Electronics,North,4,65000,0.1358738987699651,224672.79,Card,2025,7,July,Monday,0,260000,35327.21368019093,33700.9185,0.15,1,High
ORD00909,2025-07-15,Phone,Electronics,North,2,30000,0.0853845655504057,54876.93,Cash,2025,7,July,Tuesday,0,60000,5123.073933024342,8231.539499999999,0.14999999999999997,1,High
ORD00261,2025-07-16,Headphones,Accessories,North,6,3500,0.1926933034163425,16953.44,Cash,2025,7,July,Wednesday,0,21000,4046.5593717431925,2543.0159999999996,0.15,1,Low
ORD00959,2025-07-16,Monitor,Electronics,South,6,15000,0.1035443803981676,80681.01,Net Banking,2025,7,July,Wednesday,0,90000,9318.994235835084,12102.151499999998,0.15,2,High
ORD00088,2025-07-16,Phone,Electronics,South,2,30000,0.0823156148994423,55061.06,UPI,2025,7,July,Wednesday,0,60000,4938.936893966537,8259.159,0.15,2,High
ORD01095,2025-07-16,Phone,Electronics,West,6,30000,0.0747812860416305,166539.37,UPI,2025,7,July,Wednesday,0,180000,13460.631487493489,24980.905499999997,0.15,4,High
ORD00517,2025-07-16,Monitor,Electronics,South,5,15000,0.0842141359583171,68683.94,Cash,2025,7,July,Wednesday,0,75000,6316.060196873783,10302.591,0.15,2,High
ORD00776,2025-07-16,Monitor,Electronics,West,1,15000,0.0548948980505228,14176.58,Card,2025,7,July,Wednesday,0,15000,823.423470757842,2126.487,0.15,4,Low
ORD00781,2025-07-16,Monitor,Electronics,West,5,15000,0.2148902833547245,58883.23,Net Banking,2025,7,July,Wednesday,0,75000,16116.771251604336,8832.4845,0.15,4,High
ORD00112,2025-07-16,Headphones,Accessories,South,3,3500,0.2309751001363574,8074.76,UPI,2025,7,July,Wednesday,0,10500,2425.2385514317525,1211.214,0.15,2,Low
ORD00021,2025-07-16,Tablet,Electronics,South,5,22000,0.0002668662556868,109970.64,Card,2025,7,July,Wednesday,0,110000,29.355288125548,16495.595999999998,0.14999999999999997,2,High
ORD00028,2025-07-16,Monitor,Electronics,East,7,15000,0.1190229391696651,92502.59,Net Banking,2025,7,July,Wednesday,0,105000,12497.408612814836,13875.3885,0.15,3,High
ORD00595,2025-07-18,Phone,Electronics,West,4,30000,0.2274491556833084,92706.1,UPI,2025,7,July,Friday,0,120000,27293.89868199701,13905.915,0.15,4,High
ORD00350,2025-07-18,Laptop,Electronics,East,1,65000,0.0682010825364589,60566.93,Net Banking,2025,7,July,Friday,0,65000,4433.070364869828,9085.039499999999,0.15,3,High
ORD00885,2025-07-18,Monitor,Electronics,Unknown,1,15000,0.1687031881014674,12469.45,Cash,2025,7,July,Friday,0,15000,2530.547821522011,1870.4175,0.15,0,Low
ORD01132,2025-07-18,Headphones,Accessories,West,7,3500,0.0941838195521366,22192.5,UPI,2025,7,July,Friday,0,24500,2307.503579027347,3328.875,0.15,4,Low
ORD00989,2025-07-18,Phone,Electronics,South,4,30000,0.0658623285892264,112096.52,UPI,2025,7,July,Friday,0,120000,7903.479430707168,16814.478,0.15,2,High
ORD00302,2025-07-18,Monitor,Electronics,North,2,15000,0.2401467406266562,22795.6,UPI,2025,7,July,Friday,0,30000,7204.402218799686,3419.3399999999997,0.15,1,Low
ORD00467,2025-07-18,Laptop,Electronics,South,6,65000,0.2120951885152702,307282.88,Cash,2025,7,July,Friday,0,390000,82717.12352095539,46092.432,0.15,2,High
ORD00865,2025-07-19,Monitor,Electronics,West,5,15000,0.1059137801376512,67056.47,Net Banking,2025,7,July,Saturday,1,75000,7943.533510323839,10058.4705,0.15,4,High
ORD00301,2025-07-20,Phone,Electronics,South,4,30000,0.1679635471535168,99844.37,Net Banking,2025,7,July,Sunday,1,120000,20155.625658422017,14976.655499999999,0.15,2,High
ORD00966,2025-07-20,Tablet,Electronics,West,7,22000,0.0675852426319097,143591.87,Cash,2025,7,July,Sunday,1,154000,10408.127365314092,21538.780499999997,0.15,4,High
ORD00970,2025-07-20,Laptop,Electronics,East,7,65000,0.1256280123337865,397839.25,Cash,2025,7,July,Sunday,1,455000,57160.74561187286,59675.8875,0.15,3,High
ORD00311,2025-07-20,Headphones,Accessories,South,3,3500,0.0327887922961774,10155.72,Card,2025,7,July,Sunday,1,10500,344.28231910986267,1523.358,0.15,2,Low
ORD01176,2025-07-20,Phone,Electronics,South,7,30000,0.0374853694835151,202128.07,UPI,2025,7,July,Sunday,1,210000,7871.927591538171,30319.2105,0.15,2,High
ORD01188,2025-07-20,Tablet,Electronics,North,7,22000,0.0112200806190691,152272.11,Net Banking,2025,7,July,Sunday,1,154000,1727.8924153366415,22840.816499999997,0.15,1,High
ORD00238,2025-07-20,Tablet,Electronics,South,5,22000,0.1289389190720128,95816.72,Net Banking,2025,7,July,Sunday,1,110000,14183.281097921408,14372.508,0.15,2,High
ORD00669,2025-07-21,Monitor,Electronics,South,1,15000,0.1321354322356132,13017.97,Cash,2025,7,July,Monday,0,15000,1982.0314835341978,1952.6954999999998,0.15,2,Low
ORD00194,2025-07-21,Phone,Electronics,North,6,30000,0.0149560843293247,177307.9,Card,2025,7,July,Monday,0,180000,2692.095179278446,26596.184999999998,0.15,1,High
ORD00014,2025-07-22,Headphones,Accessories,East,7,3500,0.0963423702142757,22139.61,UPI,2025,7,July,Tuesday,0,24500,2360.388070249755,3320.9415,0.15,3,Low
ORD01043,2025-07-22,Tablet,Electronics,East,4,22000,0.0922195951843676,79884.68,Cash,2025,7,July,Tuesday,0,88000,8115.324376224349,11982.702,0.15,3,High
ORD00755,2025-07-22,Tablet,Electronics,East,7,22000,0.2264755547044445,119122.76,Cash,2025,7,July,Tuesday,0,154000,34877.235424484454,17868.413999999997,0.15,3,High
ORD00666,2025-07-22,Headphones,Accessories,North,3,3500,0.2149926359254015,8242.58,Cash,2025,7,July,Tuesday,0,10500,2257.422677216716,1236.387,0.15,1,Low
ORD00123,2025-07-22,Headphones,Accessories,West,4,3500,0.0013682772086568,13980.84,Net Banking,2025,7,July,Tuesday,0,14000,19.155880921195198,2097.1259999999997,0.14999999999999997,4,Low
ORD00437,2025-07-23,Tablet,Electronics,West,2,22000,0.100838600812282,39563.1,UPI,2025,7,July,Wednesday,0,44000,4436.898435740408,5934.464999999999,0.15,4,Low
ORD00344,2025-07-23,Tablet,Electronics,East,4,22000,0.0440888941044503,84120.18,Net Banking,2025,7,July,Wednesday,0,88000,3879.8226811916265,12618.026999999998,0.15,3,High
ORD00619,2025-07-23,Laptop,Electronics,South,1,65000,0.1247985563555558,56888.09,Cash,2025,7,July,Wednesday,0,65000,8111.906163111127,8533.2135,0.15,2,High
ORD00832,2025-07-23,Phone,Electronics,North,2,30000,0.1287833442115472,52273.0,Cash,2025,7,July,Wednesday,0,60000,7727.000652692832,7840.95,0.15,1,High
ORD00936,2025-07-23,Monitor,Electronics,South,5,15000,0.1329559639444835,65028.3,Cash,2025,7,July,Wednesday,0,75000,9971.697295836262,9754.245,0.15,2,High
ORD00640,2025-07-23,Monitor,Electronics,South,4,15000,0.1833666106999589,48998.0,Card,2025,7,July,Wednesday,0,60000,11001.996641997535,7349.7,0.15,2,Low
ORD00454,2025-07-24,Laptop,Electronics,East,5,65000,0.033759524014059,314028.15,Card,2025,7,July,Thursday,0,325000,10971.845304569177,47104.2225,0.15,3,High
ORD00609,2025-07-24,Monitor,Electronics,North,1,15000,0.1022587830114324,13466.12,UPI,2025,7,July,Thursday,0,15000,1533.881745171486,2019.9180000000001,0.15,1,Low
ORD00531,2025-07-25,Tablet,Electronics,North,6,22000,0.2362870719176931,100810.11,Cash,2025,7,July,Friday,0,132000,31189.89349313549,15121.5165,0.15,1,High
ORD00999,2025-07-25,Monitor,Electronics,South,4,15000,0.064639294537185,56121.64,Cash,2025,7,July,Friday,0,60000,3878.3576722311004,8418.246,0.15,2,High
ORD01066,2025-07-25,Phone,Electronics,South,1,30000,0.03164094803099,29050.77,Card,2025,7,July,Friday,0,30000,949.2284409296999,4357.6155,0.15,2,Low
ORD01190,2025-07-25,Laptop,Electronics,North,7,65000,0.01796554146024,446825.68,Card,2025,7,July,Friday,0,455000,8174.3213644092,67023.852,0.15,1,High
ORD00244,2025-07-25,Headphones,Accessories,South,4,3500,0.0158321196756395,13778.35,Cash,2025,7,July,Friday,0,14000,221.64967545895303,2066.7525,0.15,2,Low
ORD00516,2025-07-26,Laptop,Electronics,South,7,65000,0.1925482783844637,367390.53,Card,2025,7,July,Saturday,1,455000,87609.46666493098,55108.5795,0.15,2,High
ORD00719,2025-07-26,Phone,Electronics,North,4,30000,0.1498567021449838,102017.2,UPI,2025,7,July,Saturday,1,120000,17982.804257398057,15302.579999999998,0.15,1,High
ORD00543,2025-07-26,Laptop,Electronics,South,4,65000,0.0067955333743962,258233.16,Net Banking,2025,7,July,Saturday,1,260000,1766.838677343012,38734.974,0.15,2,High
ORD00527,2025-07-26,Monitor,Electronics,North,7,15000,0.087068970865364,95857.76,UPI,2025,7,July,Saturday,1,105000,9142.24194086322,14378.663999999999,0.15,1,High
ORD00399,2025-07-27,Phone,Electronics,East,6,30000,0.2029970503776362,143460.53,UPI,2025,7,July,Sunday,1,180000,36539.46906797452,21519.0795,0.15,3,High
ORD01020,2025-07-27,Laptop,Electronics,South,2,65000,0.0786793618663408,119771.68,Cash,2025,7,July,Sunday,1,130000,10228.317042624303,17965.751999999997,0.15,2,High
ORD00709,2025-07-27,Tablet,Electronics,North,1,22000,0.2006880625530539,17584.86,UPI,2025,7,July,Sunday,1,22000,4415.137376167186,2637.729,0.15,1,Low
ORD00985,2025-07-27,Tablet,Electronics,West,5,22000,0.1316150226587534,95522.35,Cash,2025,7,July,Sunday,1,110000,14477.652492462876,14328.3525,0.15,4,High
ORD00815,2025-07-28,Headphones,Accessories,South,5,3500,0.1035884429985903,15687.2,Net Banking,2025,7,July,Monday,0,17500,1812.7977524753303,2353.08,0.15,2,Low
ORD00450,2025-07-28,Phone,Electronics,North,6,30000,0.2006801513220914,143877.57,Cash,2025,7,July,Monday,0,180000,36122.42723797645,21581.6355,0.15,1,High
ORD00092,2025-07-28,Monitor,Electronics,West,7,15000,0.1646883524541752,87707.72,Net Banking,2025,7,July,Monday,0,105000,17292.277007688397,13156.158,0.15,4,High
ORD00486,2025-07-29,Phone,Electronics,West,4,30000,0.059584632340515,112849.84,Cash,2025,7,July,Tuesday,0,120000,7150.155880861799,16927.476,0.15,4,High
ORD00177,2025-07-29,Headphones,Accessories,East,7,3500,0.1629173669837485,20508.52,Cash,2025,7,July,Tuesday,0,24500,3991.4754911018385,3076.278,0.15,3,Low
ORD01138,2025-07-29,Phone,Electronics,West,6,30000,0.0923929015891894,163369.28,Cash,2025,7,July,Tuesday,0,180000,16630.722286054093,24505.392,0.15,4,High
ORD00680,2025-07-29,Monitor,Electronics,East,1,15000,0.140194343640503,12897.08,UPI,2025,7,July,Tuesday,0,15000,2102.915154607545,1934.562,0.15,3,Low
ORD00538,2025-07-29,Laptop,Electronics,West,1,65000,0.0539811976078165,61491.22,Cash,2025,7,July,Tuesday,0,65000,3508.7778445080726,9223.682999999999,0.15,4,High
ORD01063,2025-07-30,Laptop,Electronics,West,1,65000,0.1145940727903781,57551.39,Net Banking,2025,7,July,Wednesday,0,65000,7448.614731374577,8632.708499999999,0.15,4,High
ORD00792,2025-07-31,Tablet,Electronics,West,4,22000,0.168548798111204,73167.71,UPI,2025,7,July,Thursday,0,88000,14832.294233785951,10975.156500000001,0.15,4,High
ORD00777,2025-07-31,Tablet,Electronics,East,7,22000,0.1159805715275125,136138.99,UPI,2025,7,July,Thursday,0,154000,17861.008015236923,20420.848499999996,0.15,3,High
ORD00550,2025-08-01,Headphones,Accessories,East,6,3500,0.1123830602808802,18639.96,Net Banking,2025,8,August,Friday,0,21000,2360.0442658984844,2795.9939999999997,0.15,3,Low
ORD00563,2025-08-01,Tablet,Electronics,South,1,22000,0.0529430408665775,20835.25,Cash,2025,8,August,Friday,0,22000,1164.746899064705,3125.2875,0.15,2,Low
ORD00568,2025-08-01,Phone,Electronics,North,4,30000,0.0185144208422683,117778.27,Card,2025,8,August,Friday,0,120000,2221.730501072196,17666.7405,0.15,1,High
ORD00098,2025-08-01,Headphones,Accessories,West,5,3500,0.0415156581034932,16773.48,UPI,2025,8,August,Friday,0,17500,726.524016811131,2516.022,0.15,4,Low
ORD00272,2025-08-02,Laptop,Electronics,West,5,65000,0.0469758947591191,309732.83,Net Banking,2025,8,August,Saturday,1,325000,15267.165796713707,46459.9245,0.15,4,High
ORD00100,2025-08-02,Laptop,Electronics,North,1,65000,0.09727417788052,58677.18,Net Banking,2025,8,August,Saturday,1,65000,6322.821562233799,8801.577,0.15,1,High
ORD00447,2025-08-02,Phone,Electronics,South,3,30000,0.0723574268770162,83487.83,Cash,2025,8,August,Saturday,1,90000,6512.168418931458,12523.1745,0.15,2,High
ORD00066,2025-08-02,Phone,Electronics,South,1,30000,0.2015477413611813,23953.57,Cash,2025,8,August,Saturday,1,30000,6046.432240835439,3593.0355,0.15,2,Low
ORD01056,2025-08-03,Monitor,Electronics,North,5,15000,0.1304950285295126,65212.87,Card,2025,8,August,Sunday,1,75000,9787.127139713446,9781.9305,0.15,1,High
ORD00892,2025-08-03,Headphones,Accessories,South,3,3500,0.11944941878910015,8261.87,Card,2025,8,August,Sunday,1,10500,1254.2188972855515,1239.2805,0.15,2,Low
ORD00074,2025-08-03,Laptop,Electronics,Unknown,5,65000,0.1461881757012341,277488.84,Net Banking,2025,8,August,Sunday,1,325000,47511.15710290108,41623.326,0.15,0,High
ORD00895,2025-08-03,Headphones,Accessories,East,2,3500,0.2250228195359206,5424.84,Card,2025,8,August,Sunday,1,7000,1575.1597367514441,813.726,0.15,3,Low
ORD00727,2025-08-03,Headphones,Accessories,West,3,3500,0.088053123391281,9575.44,Unknown,2025,8,August,Sunday,1,10500,924.5577956084505,1436.316,0.15,4,Low
ORD00463,2025-08-03,Headphones,Accessories,North,2,3500,0.195726318542931,5629.92,Card,2025,8,August,Sunday,1,7000,1370.0842298005168,844.4879999999999,0.15,1,Low
ORD00731,2025-08-04,Headphones,Accessories,East,1,3500,0.1610023503624671,2936.49,Card,2025,8,August,Monday,0,3500,563.5082262686349,440.47349999999994,0.15,3,Low
ORD01052,2025-08-04,Phone,Electronics,South,4,30000,0.1929651352109814,96844.18,UPI,2025,8,August,Monday,0,120000,23155.81622531777,14526.626999999999,0.15,2,High
ORD00138,2025-08-04,Laptop,Electronics,East,3,65000,0.1485681735753949,166029.21,Card,2025,8,August,Monday,0,195000,28970.793847202003,24904.3815,0.15,3,High
ORD00136,2025-08-05,Phone,Electronics,North,7,30000,0.2139105304256008,165078.79,UPI,2025,8,August,Tuesday,0,210000,44921.21138937616,24761.8185,0.15,1,High
ORD01015,2025-08-05,Tablet,Electronics,South,1,22000,0.2305894096365008,16927.03,UPI,2025,8,August,Tuesday,0,22000,5072.967012003018,2539.0544999999997,0.15,2,Low
ORD00671,2025-08-05,Monitor,Electronics,North,1,15000,0.0758005191586479,13862.99,UPI,2025,8,August,Tuesday,0,15000,1137.0077873797184,2079.4485,0.15,1,Low
ORD01128,2025-08-05,Headphones,Accessories,North,2,3500,0.0495294353530226,6653.29,Card,2025,8,August,Tuesday,0,7000,346.70604747115823,997.9934999999999,0.15,1,Low
ORD01062,2025-08-05,Headphones,Accessories,North,7,3500,0.2466779781120499,18456.39,Cash,2025,8,August,Tuesday,0,24500,6043.610463745223,2768.4584999999997,0.15,1,Low
ORD00128,2025-08-05,Headphones,Accessories,West,1,3500,0.1412694776576764,3005.56,Cash,2025,8,August,Tuesday,0,3500,494.4431718018674,450.834,0.15,4,Low
ORD00002,2025-08-06,Headphones,Accessories,West,4,3500,0.1377271921226007,12071.82,Card,2025,8,August,Wednesday,0,14000,1928.18068971641,1810.773,0.15,4,Low
ORD00808,2025-08-06,Laptop,Electronics,West,2,65000,0.0354097419932262,125396.73,UPI,2025,8,August,Wednesday,0,130000,4603.266459119405,18809.5095,0.15,4,High
ORD00836,2025-08-06,Headphones,Accessories,West,6,3500,0.1957051414121613,16890.19,Card,2025,8,August,Wednesday,0,21000,4109.807969655388,2533.5285,0.15,4,Low
ORD00213,2025-08-07,Headphones,Accessories,East,2,3500,0.2105386638792179,5526.23,Cash,2025,8,August,Thursday,0,7000,1473.7706471545252,828.9345,0.15,3,Low
ORD00371,2025-08-08,Phone,Electronics,West,1,30000,0.101840596965743,26944.78,Cash,2025,8,August,Friday,0,30000,3055.21790897229,4041.7169999999996,0.15,4,Low
ORD00751,2025-08-08,Monitor,Electronics,East,7,15000,0.2379821975202269,80011.87,Cash,2025,8,August,Friday,0,105000,24988.130739623823,12001.780499999999,0.15,3,High
ORD01049,2025-08-09,Headphones,Accessories,West,2,3500,0.0970384586445162,6320.73,Card,2025,8,August,Saturday,1,7000,679.2692105116134,948.1094999999999,0.15,4,Low
ORD01181,2025-08-09,Headphones,Accessories,South,2,3500,0.2119166169994933,5516.58,UPI,2025,8,August,Saturday,1,7000,1483.4163189964531,827.487,0.15,2,Low
ORD00330,2025-08-09,Tablet,Electronics,East,7,22000,0.0683574255316681,143472.96,UPI,2025,8,August,Saturday,1,154000,10527.043531876887,21520.944,0.15,3,High
ORD00535,2025-08-10,Tablet,Electronics,West,7,22000,0.2166522080384181,120635.56,UPI,2025,8,August,Sunday,1,154000,33364.440037916385,18095.334,0.15,4,High
ORD00809,2025-08-10,Phone,Electronics,North,6,30000,0.0381725334603551,173128.94,Card,2025,8,August,Sunday,1,180000,6871.056022863919,25969.341,0.15,1,High
ORD01168,2025-08-10,Phone,Electronics,East,2,30000,0.1046436978403635,53721.38,Card,2025,8,August,Sunday,1,60000,6278.62187042181,8058.206999999999,0.15,3,High
ORD00114,2025-08-10,Tablet,Electronics,East,6,22000,0.0011546997108319,131847.58,UPI,2025,8,August,Sunday,1,132000,152.4203618298108,19777.137,0.15,3,High
ORD00845,2025-08-11,Laptop,Electronics,South,2,65000,0.2452512028384432,98117.34,Card,2025,8,August,Monday,0,130000,31882.656368997617,14717.600999999999,0.15,2,High
ORD01180,2025-08-11,Laptop,Electronics,South,5,65000,0.1734648335522503,268623.93,Card,2025,8,August,Monday,0,325000,56376.07090448135,40293.589499999995,0.15,2,High
ORD00988,2025-08-11,Phone,Electronics,East,2,30000,0.1460405372958239,51237.57,UPI,2025,8,August,Monday,0,60000,8762.432237749434,7685.635499999999,0.15,3,High
ORD00805,2025-08-11,Headphones,Accessories,South,6,3500,0.0289747163298123,20391.53,Net Banking,2025,8,August,Monday,0,21000,608.4690429260583,3058.7295,0.15,2,Low
ORD00180,2025-08-11,Tablet,Electronics,West,4,22000,0.1072565303393531,78561.43,Card,2025,8,August,Monday,0,88000,9438.574669863074,11784.214499999998,0.15,4,High
ORD00879,2025-08-12,Tablet,Electronics,East,2,22000,0.0753501591800464,40684.59,UPI,2025,8,August,Tuesday,0,44000,3315.4070039220414,6102.688499999999,0.15,3,Low
ORD01159,2025-08-12,Phone,Electronics,North,5,30000,0.2472729848749756,112909.05,Cash,2025,8,August,Tuesday,0,150000,37090.94773124634,16936.3575,0.15,1,High
ORD01162,2025-08-12,Tablet,Electronics,West,6,22000,0.0129374364009711,130292.26,Cash,2025,8,August,Tuesday,0,132000,1707.7416049281853,19543.839,0.15,4,High
ORD01021,2025-08-12,Laptop,Electronics,East,7,65000,0.0887912217484679,414599.99,Card,2025,8,August,Tuesday,0,455000,40400.005895552895,62189.998499999994,0.15,3,High
ORD00001,2025-08-12,Laptop,Electronics,East,7,65000,0.1416051627024111,390569.65,Cash,2025,8,August,Tuesday,0,455000,64430.349029597055,58585.4475,0.15,3,High
ORD00725,2025-08-12,Headphones,Accessories,South,3,3500,0.0561039731686715,9910.91,UPI,2025,8,August,Tuesday,0,10500,589.0917182710508,1486.6364999999998,0.15,2,Low
ORD00475,2025-08-13,Headphones,Accessories,North,6,3500,0.1952095886297619,16900.6,Net Banking,2025,8,August,Wednesday,0,21000,4099.401361225,2535.0899999999997,0.15,1,Low
ORD00297,2025-08-13,Monitor,Electronics,North,4,15000,0.2140572509491518,47156.56,Net Banking,2025,8,August,Wednesday,0,60000,12843.435056949107,7073.4839999999995,0.15,1,Low
ORD00542,2025-08-13,Laptop,Electronics,West,6,65000,0.0576865763168042,367502.24,Card,2025,8,August,Wednesday,0,390000,22497.764763553638,55125.335999999996,0.15,4,High
ORD00414,2025-08-13,Laptop,Electronics,North,5,65000,0.0945795035559464,294261.66,Cash,2025,8,August,Wednesday,0,325000,30738.33865568258,44139.248999999996,0.15,1,High
ORD00323,2025-08-13,Headphones,Accessories,North,2,3500,0.2207063915085195,5455.06,Card,2025,8,August,Wednesday,0,7000,1544.9447405596366,818.259,0.15,1,Low
ORD00263,2025-08-14,Phone,Electronics,North,1,30000,0.0457021926077441,28628.93,UPI,2025,8,August,Thursday,0,30000,1371.065778232323,4294.3395,0.15,1,Low
ORD00986,2025-08-14,Headphones,Accessories,West,3,3500,0.0424946302989464,10053.81,Net Banking,2025,8,August,Thursday,0,10500,446.1936181389372,1508.0714999999998,0.15,4,Low
ORD00322,2025-08-14,Laptop,Electronics,West,5,65000,0.1323478385065718,281986.95,Net Banking,2025,8,August,Thursday,0,325000,43013.04751463584,42298.0425,0.15,4,High
ORD00262,2025-08-15,Laptop,Electronics,South,3,65000,0.1351191730426887,168651.76,Net Banking,2025,8,August,Friday,0,195000,26348.238743324295,25297.764,0.15,2,High
ORD00352,2025-08-15,Laptop,Electronics,North,6,65000,0.1097054254504871,347214.88,Card,2025,8,August,Friday,0,390000,42785.11592568997,52082.231999999996,0.15,1,High
ORD00942,2025-08-15,Tablet,Electronics,South,7,22000,0.1085873120563239,137277.55,Card,2025,8,August,Friday,0,154000,16722.44605667388,20591.632499999996,0.15,2,High
ORD00103,2025-08-15,Monitor,Electronics,South,5,15000,0.1888848856183568,60833.63,Net Banking,2025,8,August,Friday,0,75000,14166.36642137676,9125.0445,0.15,2,High
ORD00998,2025-08-16,Phone,Electronics,South,7,30000,0.1280607427766567,183107.24,Cash,2025,8,August,Saturday,1,210000,26892.755983097904,27466.086,0.15,2,High
ORD00901,2025-08-16,Laptop,Electronics,North,7,65000,0.1867777181718527,370016.14,Card,2025,8,August,Saturday,1,455000,84983.86176819298,55502.421,0.15,1,High
ORD00203,2025-08-17,Tablet,Electronics,North,3,22000,0.2421880803403997,50015.59,UPI,2025,8,August,Sunday,1,66000,15984.41330246638,7502.338499999999,0.15,1,High
ORD00110,2025-08-17,Headphones,Accessories,East,6,3500,0.2363799727554766,16036.02,Card,2025,8,August,Sunday,1,21000,4963.979427865009,2405.403,0.15,3,Low
ORD00248,2025-08-17,Tablet,Electronics,South,7,22000,0.134304720923585,133317.07,Card,2025,8,August,Sunday,1,154000,20682.927022232092,19997.5605,0.15,2,High
ORD00794,2025-08-17,Monitor,Electronics,North,5,15000,0.0178111193416477,73664.17,UPI,2025,8,August,Sunday,1,75000,1335.8339506235775,11049.6255,0.15,1,High
ORD00468,2025-08-19,Tablet,Electronics,North,5,22000,0.0569152866998035,103739.32,Card,2025,8,August,Tuesday,0,110000,6260.681536978385,15560.898000000001,0.15,1,High
ORD00260,2025-08-19,Tablet,Electronics,West,4,22000,0.0945774555933538,79677.18,Net Banking,2025,8,August,Tuesday,0,88000,8322.816092215135,11951.577,0.15,4,High
ORD00058,2025-08-19,Laptop,Electronics,East,4,65000,0.204952214559506,206712.42,Cash,2025,8,August,Tuesday,0,260000,53287.575785471556,31006.863,0.15,3,High
ORD00766,2025-08-21,Headphones,Accessories,West,6,3500,0.0187543268378855,20606.16,Cash,2025,8,August,Thursday,0,21000,393.84086359559547,3090.924,0.15,4,Low
ORD00383,2025-08-21,Monitor,Electronics,East,4,15000,0.1004154085023441,53975.08,Cash,2025,8,August,Thursday,0,60000,6024.924510140646,8096.262,0.15,3,High
ORD00345,2025-08-22,Monitor,Electronics,North,2,15000,0.1168711348571429,26493.87,Card,2025,8,August,Friday,0,30000,3506.134045714287,3974.0804999999996,0.15,1,Low
ORD00264,2025-08-22,Monitor,Electronics,West,1,15000,0.0801835297383629,13797.25,Net Banking,2025,8,August,Friday,0,15000,1202.7529460754436,2069.5875,0.15,4,Low
ORD00813,2025-08-22,Headphones,Accessories,South,2,3500,0.034946897617467,6755.37,UPI,2025,8,August,Friday,0,7000,244.628283322269,1013.3054999999999,0.15,2,Low
ORD00306,2025-08-23,Laptop,Electronics,South,2,65000,0.1264405786856853,113562.72,Card,2025,8,August,Saturday,1,130000,16437.27522913909,17034.408,0.15,2,High
ORD00220,2025-08-23,Monitor,Electronics,West,4,15000,0.2429509546616778,45422.94,Cash,2025,8,August,Saturday,1,60000,14577.057279700668,6813.441,0.15,4,Low
ORD00106,2025-08-23,Headphones,Accessories,East,5,3500,0.2318762149062624,13442.17,Card,2025,8,August,Saturday,1,17500,4057.833760859592,2016.3255,0.15,3,Low
ORD00195,2025-08-23,Monitor,Electronics,South,2,15000,0.2086769160817339,23739.69,Cash,2025,8,August,Saturday,1,30000,6260.307482452016,3560.9534999999996,0.15,2,Low
ORD00620,2025-08-23,Laptop,Electronics,North,3,65000,0.15492984734491,164788.68,Net Banking,2025,8,August,Saturday,1,195000,30211.32023225745,24718.302,0.15,1,High
ORD00872,2025-08-23,Phone,Electronics,East,5,30000,0.1120630886384359,133190.54,Card,2025,8,August,Saturday,1,150000,16809.463295765385,19978.581000000002,0.15,3,High
ORD00987,2025-08-24,Headphones,Accessories,East,3,3500,0.2045568381568143,8352.15,Card,2025,8,August,Sunday,1,10500,2147.84680064655,1252.8225,0.15,3,Low
ORD00754,2025-08-25,Monitor,Electronics,North,4,15000,0.2425503931424608,45446.98,UPI,2025,8,August,Monday,0,60000,14553.023588547649,6817.0470000000005,0.15,1,Low
